post_id,account_id,account_type,follower_count,media_type,content_category,traffic_source,has_call_to_action,post_datetime,post_date,post_hour,day_of_week,likes,comments,shares,saves,reach,impressions,followers_gained,caption_length,hashtags_count,performance_bucket_label,engagement_rate,total_engagement,follower_growth_rate,impression_reach_ratio
IG0009024,15,creator,8167,carousel,Beauty,Hashtags,0,29-01-2025 12:00,29-01-2025,12,Wednesday,46,2,2,7,2164,3080,884,120,9,low,2.634011091,57,10.824048,1.423290203
IG0009025,1,brand,9461,reel,Food,Profile,0,14-09-2025 02:00,14-09-2025,2,Sunday,537,27,18,85,9428,13293,914,112,7,high,7.074671192,667,9.660712398,1.409949088
IG0009026,12,creator,13798,image,Comedy,Profile,1,02-03-2025 04:00,02-03-2025,4,Sunday,32,4,1,8,1960,2944,111,128,6,low,2.295918367,45,0.804464415,1.502040816
IG0009027,5,creator,10739,reel,Travel,Reels Feed,1,01-07-2025 13:00,01-07-2025,13,Tuesday,77,1,3,16,3246,4814,834,117,4,low,2.988293284,97,7.766086228,1.483056069
IG0009028,6,creator,10034,carousel,Lifestyle,Reels Feed,0,25-06-2025 19:00,25-06-2025,19,Wednesday,196,7,14,29,2712,3615,993,131,5,viral,9.07079646,246,9.896352402,1.332964602
IG0009029,1,creator,9461,reel,Fashion,Explore,0,16-03-2025 04:00,16-03-2025,4,Sunday,513,11,23,83,6593,8719,91,117,4,viral,9.555589261,630,0.961843357,1.322463219
IG0009030,1,creator,9461,carousel,Technology,Profile,0,26-10-2025 16:00,26-10-2025,16,Sunday,79,2,4,15,3314,3965,567,119,6,medium,3.017501509,100,5.993023993,1.196439348
IG0009031,10,creator,4542,reel,Food,Reels Feed,0,04-05-2025 13:00,04-05-2025,13,Sunday,202,6,7,22,3460,3991,965,131,9,high,6.849710983,237,21.24614707,1.153468208
IG0009032,10,brand,4542,reel,Technology,Home Feed,1,29-05-2025 15:00,29-05-2025,15,Thursday,0,2,3,17,4852,6249,681,138,7,low,0.45342127,22,14.99339498,1.287922506
IG0009033,3,creator,10018,carousel,Fitness,Explore,1,29-08-2025 19:00,29-08-2025,19,Friday,41,0,2,9,2551,2989,510,123,8,low,2.038416307,52,5.090836494,1.171697374
IG0009034,17,creator,15923,reel,Comedy,Reels Feed,0,12-01-2025 05:00,12-01-2025,5,Sunday,354,7,15,49,6052,9525,454,119,8,high,7.02247191,425,2.851221503,1.573859881
IG0009035,19,creator,3447,carousel,Music,Profile,0,19-08-2025 22:00,19-08-2025,22,Tuesday,386,13,15,48,6277,9209,300,121,4,high,7.360203919,462,8.703220191,1.467102119
IG0009036,11,brand,9044,image,Food,Explore,0,08-06-2025 23:00,08-06-2025,23,Sunday,541,17,32,77,8379,12872,83,123,6,high,7.960377133,667,0.917735515,1.536221506
IG0009037,18,creator,7486,carousel,Beauty,Reels Feed,0,04-05-2025 04:00,04-05-2025,4,Sunday,411,13,19,71,5851,6747,235,117,9,viral,8.784823107,514,3.139193161,1.153136216
IG0009038,2,brand,22291,carousel,Lifestyle,Explore,0,01-02-2025 17:00,01-02-2025,17,Saturday,186,9,9,27,3033,4249,489,144,6,high,7.616221563,231,2.193710466,1.400923178
IG0009039,9,brand,6916,carousel,Travel,Profile,0,12-02-2025 17:00,12-02-2025,17,Wednesday,97,2,3,20,3532,5042,149,113,10,medium,3.454133635,122,2.154424523,1.427519819
IG0009040,17,creator,15923,image,Food,Profile,0,15-02-2025 14:00,15-02-2025,14,Saturday,100,1,6,20,1976,2342,632,133,8,viral,6.427125506,127,3.9691013,1.185222672
IG0009041,14,creator,3083,carousel,Beauty,Profile,0,23-04-2025 18:00,23-04-2025,18,Wednesday,69,2,6,8,5800,7543,261,128,9,low,1.465517241,85,8.465780084,1.300517241
IG0009042,4,creator,4972,carousel,Photography,Reels Feed,1,26-12-2024 03:00,26-12-2024,3,Thursday,494,20,29,88,6906,8093,397,127,7,viral,9.136982334,631,7.984714401,1.171879525
IG0009043,17,creator,15923,reel,Technology,Profile,1,14-08-2025 05:00,14-08-2025,5,Thursday,258,6,8,37,3877,4540,4,125,7,viral,7.970079959,309,0.025120894,1.171008512
IG0009044,17,creator,15923,image,Photography,Hashtags,0,27-04-2025 20:00,27-04-2025,20,Sunday,328,14,0,53,8366,11867,271,122,8,medium,4.721491752,395,1.701940589,1.41847956
IG0009045,12,creator,13798,image,Lifestyle,Hashtags,1,23-07-2025 20:00,23-07-2025,20,Wednesday,193,7,7,33,5054,7019,420,118,7,medium,4.74871389,240,3.043919409,1.38880095
IG0009046,20,creator,31095,image,Fashion,Profile,0,14-05-2025 08:00,14-05-2025,8,Wednesday,337,8,17,68,7518,9140,553,114,11,high,5.719606278,430,1.778420968,1.215748869
IG0009047,18,creator,7486,image,Comedy,Home Feed,0,03-06-2025 08:00,03-06-2025,8,Tuesday,213,7,17,35,7113,7926,691,135,3,medium,3.823984254,272,9.230563719,1.114297765
IG0009048,3,creator,10018,image,Food,Home Feed,0,27-10-2025 18:00,27-10-2025,18,Monday,665,19,25,93,12255,18091,455,113,9,high,6.544267646,802,4.541824716,1.47621379
IG0009049,11,brand,9044,image,Music,Profile,0,16-06-2025 16:00,16-06-2025,16,Monday,369,12,19,66,5332,7475,447,113,13,viral,8.739684921,466,4.942503317,1.401912978
IG0009050,18,creator,7486,carousel,Technology,Explore,1,19-08-2025 19:00,19-08-2025,19,Tuesday,9,0,1,0,913,1234,480,117,8,low,1.095290252,10,6.411969009,1.351588171
IG0009051,4,creator,4972,carousel,Technology,Reels Feed,1,13-02-2025 13:00,13-02-2025,13,Thursday,226,5,12,32,2936,3376,408,135,11,viral,9.366485014,275,8.205953339,1.14986376
IG0009052,17,brand,15923,carousel,Food,Profile,1,31-05-2025 07:00,31-05-2025,7,Saturday,199,6,9,28,3683,4209,224,123,5,high,6.570730383,242,1.406770081,1.142818355
IG0009053,18,creator,7486,reel,Fitness,Home Feed,0,19-09-2025 08:00,19-09-2025,8,Friday,343,14,18,44,4342,6089,847,105,12,viral,9.649930907,419,11.31445365,1.402349148
IG0009054,5,creator,10739,image,Photography,Hashtags,1,21-05-2025 20:00,21-05-2025,20,Wednesday,111,0,4,15,4985,6514,20,122,8,low,2.60782347,130,0.18623708,1.30672016
IG0009055,14,creator,3083,image,Technology,Explore,1,28-02-2025 01:00,28-02-2025,1,Friday,648,12,31,108,8776,11856,749,107,12,viral,9.10437557,799,24.29451833,1.350957156
IG0009056,10,brand,4542,carousel,Beauty,Home Feed,0,17-07-2025 23:00,17-07-2025,23,Thursday,331,14,18,53,18499,27241,246,138,6,low,2.248770204,416,5.416116248,1.472566085
IG0009057,15,creator,8167,reel,Travel,Profile,0,27-10-2025 07:00,27-10-2025,7,Monday,598,18,25,92,20176,29732,839,119,8,low,3.633029342,733,10.27305008,1.473632038
IG0009058,1,creator,9461,image,Comedy,External,0,14-03-2025 21:00,14-03-2025,21,Friday,54,2,4,6,2201,2824,469,124,5,low,2.998636983,66,4.957192686,1.283053158
IG0009059,16,creator,9696,reel,Technology,Explore,1,21-04-2025 08:00,21-04-2025,8,Monday,477,10,30,76,6864,9369,478,101,5,viral,8.639277389,593,4.929867987,1.364947552
IG0009060,11,creator,9044,carousel,Beauty,Profile,1,17-10-2025 12:00,17-10-2025,12,Friday,360,8,18,43,11830,18899,438,112,8,low,3.626373626,429,4.842989828,1.597548605
IG0009061,20,creator,31095,reel,Lifestyle,Explore,0,06-07-2025 09:00,06-07-2025,9,Sunday,216,7,13,34,3249,3887,606,125,7,viral,8.310249307,270,1.948866377,1.196368113
IG0009062,6,creator,10034,image,Lifestyle,Reels Feed,0,21-10-2025 23:00,21-10-2025,23,Tuesday,396,7,22,52,13681,15694,546,107,6,medium,3.486587238,477,5.441498904,1.147138367
IG0009063,16,creator,9696,image,Comedy,Hashtags,0,15-04-2025 12:00,15-04-2025,12,Tuesday,119,5,10,16,3432,4962,496,126,8,medium,4.370629371,150,5.115511551,1.445804196
IG0009064,2,creator,22291,image,Fitness,Hashtags,0,15-10-2025 04:00,15-10-2025,4,Wednesday,136,2,0,21,5063,7131,317,99,13,low,3.140430575,159,1.422098605,1.408453486
IG0009065,1,creator,9461,reel,Music,Reels Feed,1,13-09-2025 14:00,13-09-2025,14,Saturday,342,15,19,52,11832,18835,675,127,11,low,3.617308993,428,7.134552373,1.591869506
IG0009066,9,brand,6916,carousel,Comedy,Home Feed,0,03-12-2024 19:00,03-12-2024,19,Tuesday,58,2,4,9,1766,2757,479,106,7,medium,4.133635334,73,6.925968768,1.561155153
IG0009067,12,brand,13798,image,Fashion,Home Feed,1,31-08-2025 06:00,31-08-2025,6,Sunday,472,20,23,66,10545,15616,476,94,9,medium,5.509720247,581,3.44977533,1.480891418
IG0009068,17,creator,15923,image,Fitness,Reels Feed,1,06-08-2025 21:00,06-08-2025,21,Wednesday,1047,27,50,151,15258,18694,528,113,9,viral,8.35627212,1275,3.315958048,1.225193341
IG0009069,15,brand,8167,reel,Technology,Hashtags,1,12-01-2025 11:00,12-01-2025,11,Sunday,99,6,8,17,5489,7599,252,123,7,low,2.36837311,130,3.085588343,1.384405174
IG0009070,19,creator,3447,reel,Comedy,Reels Feed,0,28-02-2025 19:00,28-02-2025,19,Friday,57,1,3,16,1074,1268,201,118,5,viral,7.169459963,77,5.831157528,1.180633147
IG0009071,10,brand,4542,reel,Photography,External,0,24-02-2025 15:00,24-02-2025,15,Monday,157,6,7,19,5467,6847,699,113,8,medium,3.457106274,189,15.38969617,1.252423633
IG0009072,12,creator,13798,image,Lifestyle,Home Feed,1,29-05-2025 01:00,29-05-2025,1,Thursday,109,0,7,18,1609,1911,18,123,4,viral,8.328154133,134,0.130453689,1.18769422
IG0009073,14,creator,3083,carousel,Beauty,Hashtags,1,13-01-2025 09:00,13-01-2025,9,Monday,75,2,8,20,2452,3735,333,135,8,medium,4.282218597,105,10.80116769,1.52324633
IG0009074,9,brand,6916,reel,Comedy,Hashtags,0,05-03-2025 08:00,05-03-2025,8,Wednesday,286,7,12,49,4182,5962,525,118,3,viral,8.464849354,354,7.591093117,1.425633668
IG0009075,13,brand,5824,image,Photography,External,0,06-08-2025 19:00,06-08-2025,19,Wednesday,54,4,4,7,4721,7206,857,121,9,low,1.461554755,69,14.71497253,1.526371531
IG0009076,3,creator,10018,carousel,Fitness,External,1,29-04-2025 02:00,29-04-2025,2,Tuesday,413,17,16,64,5208,6436,171,93,9,viral,9.792626728,510,1.70692753,1.235791091
IG0009077,14,creator,3083,carousel,Fashion,External,0,26-10-2025 10:00,26-10-2025,10,Sunday,223,6,14,21,3661,4944,602,140,7,high,7.211144496,264,19.52643529,1.350450697
IG0009078,10,brand,4542,image,Beauty,Explore,0,01-08-2025 09:00,01-08-2025,9,Friday,666,24,36,96,13858,18816,43,121,7,high,5.93159186,822,0.946719507,1.357771684
IG0009079,16,creator,9696,reel,Travel,Hashtags,0,18-10-2025 12:00,18-10-2025,12,Saturday,28,0,1,3,1511,1920,192,109,8,low,2.11780278,32,1.98019802,1.270681668
IG0009080,7,brand,3551,reel,Fashion,Explore,0,17-03-2025 21:00,17-03-2025,21,Monday,593,20,28,95,9977,15457,301,103,11,high,7.376967024,736,8.476485497,1.549263306
IG0009081,4,brand,4972,image,Technology,External,0,16-02-2025 01:00,16-02-2025,1,Sunday,46,1,1,8,1470,1622,20,119,9,medium,3.80952381,56,0.402252615,1.103401361
IG0009082,20,brand,31095,image,Photography,Home Feed,0,08-11-2025 15:00,08-11-2025,15,Saturday,83,0,3,11,3026,3673,793,123,5,medium,3.205551884,97,2.550249236,1.213813615
IG0009083,11,creator,9044,carousel,Comedy,Reels Feed,1,22-06-2025 07:00,22-06-2025,7,Sunday,184,6,5,18,8175,11599,462,114,4,low,2.605504587,213,5.108359133,1.41883792
IG0009084,16,creator,9696,image,Comedy,Home Feed,0,04-07-2025 19:00,04-07-2025,19,Friday,52,1,4,15,1250,1399,249,114,13,high,5.76,72,2.568069307,1.1192
IG0009085,20,creator,31095,carousel,Food,Home Feed,1,20-08-2025 09:00,20-08-2025,9,Wednesday,110,2,3,23,7491,11041,644,114,13,low,1.842210653,138,2.07107252,1.473902016
IG0009086,4,brand,4972,image,Lifestyle,Profile,0,22-04-2025 22:00,22-04-2025,22,Tuesday,55,3,5,10,1338,1591,297,119,13,high,5.455904335,73,5.973451327,1.189088191
IG0009087,17,brand,15923,reel,Technology,Home Feed,1,19-01-2025 16:00,19-01-2025,16,Sunday,0,1,1,8,2672,3372,254,163,6,low,0.374251497,10,1.595176788,1.261976048
IG0009088,13,creator,5824,carousel,Photography,Profile,1,15-04-2025 17:00,15-04-2025,17,Tuesday,186,8,5,28,4442,5508,229,126,6,medium,5.110310671,227,3.932005495,1.23998199
IG0009089,11,brand,9044,carousel,Comedy,Reels Feed,0,26-06-2025 19:00,26-06-2025,19,Thursday,82,1,4,14,2655,3694,483,116,12,medium,3.804143126,101,5.340557276,1.3913371
IG0009090,3,creator,10018,carousel,Travel,External,0,16-02-2025 20:00,16-02-2025,20,Sunday,424,7,12,80,5495,8315,695,106,10,viral,9.517743403,523,6.937512478,1.513193813
IG0009091,9,brand,6916,image,Beauty,Profile,0,30-10-2025 09:00,30-10-2025,9,Thursday,163,6,12,36,6646,8469,706,113,7,medium,3.265121878,217,10.20821284,1.274300331
IG0009092,6,creator,10034,reel,Technology,Home Feed,0,06-12-2024 23:00,06-12-2024,23,Friday,135,6,5,20,10142,13809,297,124,11,low,1.636758036,166,2.959936217,1.361565766
IG0009093,11,creator,9044,carousel,Fitness,Profile,0,08-04-2025 01:00,08-04-2025,1,Tuesday,153,0,8,13,4004,5648,709,146,11,medium,4.345654346,174,7.83945157,1.410589411
IG0009094,16,creator,9696,image,Travel,Reels Feed,0,10-05-2025 01:00,10-05-2025,1,Saturday,440,15,28,67,5920,8530,724,117,10,viral,9.290540541,550,7.4669967,1.440878378
IG0009095,19,creator,3447,carousel,Beauty,Profile,0,24-04-2025 09:00,24-04-2025,9,Thursday,328,5,15,45,4982,6879,907,128,8,viral,7.888398234,393,26.31273571,1.380770775
IG0009096,5,brand,10739,carousel,Music,Home Feed,0,12-02-2025 20:00,12-02-2025,20,Wednesday,62,2,6,8,976,1294,611,97,7,viral,7.991803279,78,5.689542788,1.325819672
IG0009097,14,creator,3083,image,Lifestyle,Reels Feed,0,13-07-2025 01:00,13-07-2025,1,Sunday,39,0,1,7,1950,2852,51,103,11,low,2.41025641,47,1.65423289,1.462564103
IG0009098,17,brand,15923,image,Technology,Hashtags,0,24-08-2025 13:00,24-08-2025,13,Sunday,258,6,14,41,4054,4937,483,129,9,viral,7.868771584,319,3.033347987,1.217809571
IG0009099,3,brand,10018,image,Photography,External,1,20-06-2025 18:00,20-06-2025,18,Friday,89,3,4,12,5427,8256,494,153,2,low,1.990049751,108,4.931123977,1.521282477
IG0009100,4,creator,4972,image,Fashion,External,0,06-04-2025 08:00,06-04-2025,8,Sunday,55,1,2,12,3581,4158,46,135,10,low,1.95476124,70,0.925181014,1.161128176
IG0009101,16,brand,9696,reel,Beauty,Explore,0,27-05-2025 15:00,27-05-2025,15,Tuesday,480,15,12,66,3133,4572,551,119,11,medium,18.2891797,573,5.682755776,1.459304181
IG0009102,16,creator,9696,image,Fitness,Profile,0,27-08-2025 21:00,27-08-2025,21,Wednesday,143,8,3,21,2324,3459,949,117,7,high,7.530120482,175,9.787541254,1.4883821
IG0009103,4,brand,4972,reel,Comedy,External,0,16-07-2025 23:00,16-07-2025,23,Wednesday,63,0,4,10,3897,4964,591,117,12,low,1.975878881,77,11.88656476,1.273800359
IG0009104,19,creator,3447,reel,Fashion,Explore,0,10-10-2025 02:00,10-10-2025,2,Friday,177,7,7,33,3456,3902,566,129,9,viral,6.481481481,224,16.42007543,1.129050926
IG0009105,17,brand,15923,reel,Travel,Hashtags,0,09-02-2025 23:00,09-02-2025,23,Sunday,138,4,4,21,4678,7455,111,97,11,medium,3.569901667,167,0.697104817,1.593629756
IG0009106,13,creator,5824,reel,Lifestyle,Profile,1,05-09-2025 10:00,05-09-2025,10,Friday,59,2,0,10,3162,4520,903,128,9,low,2.245414295,71,15.50480769,1.429475016
IG0009107,1,brand,9461,image,Photography,Hashtags,1,17-10-2025 22:00,17-10-2025,22,Friday,515,16,20,70,10880,13609,634,121,4,high,5.707720588,621,6.701194377,1.250827206
IG0009108,12,creator,13798,reel,Fashion,Explore,0,12-04-2025 11:00,12-04-2025,11,Saturday,94,4,3,11,1878,2757,298,130,10,medium,5.963791267,112,2.159733295,1.468051118
IG0009109,4,creator,4972,carousel,Fitness,Hashtags,1,12-04-2025 06:00,12-04-2025,6,Saturday,518,17,31,64,7007,9984,34,137,6,viral,8.991008991,630,0.683829445,1.424860853
IG0009110,11,creator,9044,reel,Beauty,Home Feed,0,18-12-2024 20:00,18-12-2024,20,Wednesday,246,11,8,46,6679,8975,147,122,6,medium,4.656385686,311,1.625386997,1.343764037
IG0009111,5,creator,10739,carousel,Photography,Profile,0,22-10-2025 04:00,22-10-2025,4,Wednesday,1101,38,51,135,23406,33115,901,119,4,medium,5.660941639,1325,8.389980445,1.414808169
IG0009112,2,creator,22291,image,Music,Hashtags,1,09-01-2025 19:00,09-01-2025,19,Thursday,112,2,6,19,3523,4017,896,136,11,medium,3.945500993,139,4.019559463,1.140221402
IG0009113,17,brand,15923,reel,Comedy,Reels Feed,0,26-10-2025 01:00,26-10-2025,1,Sunday,407,12,28,67,5233,6848,308,127,12,viral,9.822281674,514,1.934308861,1.308618383
IG0009114,8,creator,15986,carousel,Lifestyle,Reels Feed,1,10-10-2025 20:00,10-10-2025,20,Friday,613,16,25,113,9395,10579,820,121,6,viral,8.163916977,767,5.129488302,1.126024481
IG0009115,6,brand,10034,reel,Fashion,Home Feed,0,04-08-2025 03:00,04-08-2025,3,Monday,142,3,5,17,2283,2981,575,126,8,viral,7.314936487,167,5.730516245,1.305738064
IG0009116,9,brand,6916,reel,Lifestyle,Explore,0,14-10-2025 16:00,14-10-2025,16,Tuesday,252,6,8,25,7203,9643,527,139,6,medium,4.03998334,291,7.620011567,1.338747744
IG0009117,13,creator,5824,reel,Lifestyle,Hashtags,1,27-04-2025 17:00,27-04-2025,17,Sunday,84,4,3,10,3095,4549,681,116,9,low,3.263327948,101,11.69299451,1.469789984
IG0009118,11,creator,9044,carousel,Lifestyle,Hashtags,0,17-01-2025 01:00,17-01-2025,1,Friday,148,4,4,24,4827,7375,858,132,6,medium,3.729024239,180,9.486952676,1.527864098
IG0009119,16,brand,9696,carousel,Beauty,Home Feed,1,24-07-2025 08:00,24-07-2025,8,Thursday,190,4,9,30,8065,9135,317,120,5,medium,2.889026658,233,3.269389439,1.13267204
IG0009120,16,creator,9696,reel,Lifestyle,Reels Feed,1,17-03-2025 17:00,17-03-2025,17,Monday,308,8,16,64,10806,14386,818,117,7,medium,3.664630761,396,8.436468647,1.331297427
IG0009121,2,creator,22291,carousel,Music,Reels Feed,0,24-06-2025 11:00,24-06-2025,11,Tuesday,157,5,10,24,6070,6974,154,142,6,medium,3.228995058,196,0.690861783,1.14892916
IG0009122,10,creator,4542,reel,Travel,Hashtags,1,27-01-2025 09:00,27-01-2025,9,Monday,15,0,2,2,1006,1371,538,131,8,low,1.888667992,19,11.8450022,1.362823062
IG0009123,12,brand,13798,carousel,Fitness,Hashtags,0,26-09-2025 06:00,26-09-2025,6,Friday,394,18,22,53,5646,6316,326,121,8,viral,8.625575629,487,2.362661255,1.118668084
IG0009124,8,creator,15986,image,Photography,Profile,0,04-05-2025 02:00,04-05-2025,2,Sunday,569,12,29,103,13669,15239,735,108,8,high,5.216182603,713,4.597773051,1.114858439
IG0009125,11,creator,9044,reel,Music,Home Feed,0,04-10-2025 17:00,04-10-2025,17,Saturday,587,13,31,92,13770,19155,586,115,4,medium,5.250544662,723,6.479433879,1.391067538
IG0009126,10,creator,4542,image,Photography,Home Feed,0,18-09-2025 23:00,18-09-2025,23,Thursday,100,4,9,10,1418,2072,350,120,4,high,8.674188999,123,7.705856451,1.461212976
IG0009127,13,creator,5824,image,Fitness,External,0,17-08-2025 01:00,17-08-2025,1,Sunday,351,6,22,53,5401,8597,821,113,8,high,7.998518793,432,14.09684066,1.59174227
IG0009128,17,creator,15923,carousel,Travel,Reels Feed,1,14-12-2024 02:00,14-12-2024,2,Saturday,49,0,3,4,1802,2147,173,115,10,medium,3.107658158,56,1.086478679,1.19145394
IG0009129,7,brand,3551,reel,Technology,Reels Feed,0,15-01-2025 14:00,15-01-2025,14,Wednesday,373,5,13,57,5646,8379,778,127,12,high,7.934821112,448,21.90932132,1.484059511
IG0009130,3,creator,10018,carousel,Photography,Hashtags,0,16-02-2025 08:00,16-02-2025,8,Sunday,130,7,9,13,2594,2902,148,125,9,viral,6.129529684,159,1.477340787,1.118735544
IG0009131,20,brand,31095,reel,Photography,Hashtags,0,19-02-2025 02:00,19-02-2025,2,Wednesday,604,0,37,89,9498,10777,200,135,7,viral,7.685828595,730,0.643190224,1.134659928
IG0009132,13,creator,5824,image,Travel,External,0,27-03-2025 05:00,27-03-2025,5,Thursday,377,11,24,60,10008,15532,752,112,10,medium,4.716227018,472,12.91208791,1.551958433
IG0009133,19,creator,3447,image,Fashion,Profile,0,14-10-2025 10:00,14-10-2025,10,Tuesday,794,24,44,118,16384,22916,338,138,10,high,5.981445313,980,9.805628082,1.398681641
IG0009134,7,creator,3551,image,Music,Home Feed,0,26-09-2025 01:00,26-09-2025,1,Friday,146,2,3,29,4414,6106,113,114,10,medium,4.077933847,180,3.182202197,1.383325782
IG0009135,9,brand,6916,carousel,Fashion,Explore,0,05-12-2024 16:00,05-12-2024,16,Thursday,290,6,11,37,3642,4747,366,120,11,viral,9.445359692,344,5.292076345,1.303404723
IG0009136,19,brand,3447,carousel,Fashion,Hashtags,0,02-12-2024 02:00,02-12-2024,2,Monday,52,1,3,8,3522,4065,226,121,14,low,1.817149347,64,6.556425878,1.154173765
IG0009137,13,creator,5824,image,Fashion,Hashtags,1,26-02-2025 06:00,26-02-2025,6,Wednesday,1310,37,61,202,23941,27530,485,117,9,viral,6.724865294,1610,8.32760989,1.149910196
IG0009138,8,creator,15986,carousel,Lifestyle,Profile,0,05-11-2025 09:00,05-11-2025,9,Wednesday,1061,29,47,167,13782,17144,679,120,8,viral,9.461616601,1304,4.247466533,1.243941373
IG0009139,18,brand,7486,image,Comedy,Profile,0,26-08-2025 18:00,26-08-2025,18,Tuesday,447,10,26,74,7982,10548,730,115,7,high,6.978200952,557,9.751536201,1.321473315
IG0009140,2,creator,22291,reel,Photography,Explore,0,05-04-2025 02:00,05-04-2025,2,Saturday,650,24,28,101,8722,13480,566,113,6,viral,9.20660399,803,2.539141357,1.545517083
IG0009141,18,creator,7486,image,Fashion,Hashtags,0,17-04-2025 22:00,17-04-2025,22,Thursday,51,0,4,9,877,1006,509,131,3,viral,7.297605473,64,6.799358803,1.14709236
IG0009142,18,creator,7486,reel,Music,Hashtags,0,30-09-2025 22:00,30-09-2025,22,Tuesday,54,3,5,5,1529,2043,119,109,4,medium,4.381948986,67,1.589633983,1.33616743
IG0009143,11,creator,9044,carousel,Comedy,External,1,11-06-2025 19:00,11-06-2025,19,Wednesday,592,17,25,0,7700,9663,473,135,4,viral,8.233766234,634,5.229986732,1.254935065
IG0009144,1,creator,9461,reel,Comedy,Reels Feed,1,28-12-2024 00:00,28-12-2024,0,Saturday,436,11,20,75,14085,17890,160,141,6,medium,3.848065318,542,1.691153155,1.270145545
IG0009145,14,creator,3083,reel,Fashion,Home Feed,1,24-03-2025 09:00,24-03-2025,9,Monday,1689,54,75,258,8289,12502,379,93,6,viral,25.04524068,2076,12.29322089,1.508263964
IG0009146,16,creator,9696,carousel,Beauty,Hashtags,1,28-11-2024 12:00,28-11-2024,12,Thursday,130,3,4,17,6884,9438,444,123,9,low,2.23707147,154,4.579207921,1.37100523
